7445,2,20120121022137
2802,2,20120121025240
6161,2,20120121033402
2081,2,20120121065643
13609,2,20120121083740
2927,28,20120121100720
14618,2,20120121172104
3081,5,20120121205637
3081,3,20120121205637
3081,88,20120121205637
3081,15,20120121205637
16662,2,20120122015129
13289,4,20120122015155
13473,4,20120122040149
3853,2,20120122045157
14781,2,20120122051957
6088,4,20120122060100
6088,8,20120122060100
17483,5,20120122061252
17551,4,20120122123545
13138,2,20120122144742
195,53,20120123005927
341,2,20120123163208
9330,8,20120124053103
3610,58,20120124134434
3610,8,20120124134434
3949,2,20120124174422
14395,16,20120124175606
14395,4,20120124175606
7537,2,20120125010113
4285,19,20120125022334
4285,20,20120125022334
15376,2,20120125022520
11366,2,20120125050505
10808,2,20120125052059
3673,2,20120125053719
17386,5,20120125061828
17386,8,20120125061828
10700,4,20120125074637
17921,2,20120125093616
4150,2,20120126000413
4035,2,20120126013306
13673,20,20120126025440
13673,18,20120126025440
13673,5,20120126025440
13673,15,20120126025440
8353,2,20120126032151
7614,2,20120126075728
12991,39,20120126094703
12991,4,20120126094703
1632,5,20120126113511
1632,39,20120126113511
9357,2,20120126125703
5817,2,20120126154343
10045,45,20120126161025
10045,20,20120126161025
10045,4,20120126161025
10045,8,20120126161025
10045,202,20120126161025
10045,31,20120126161025
14084,17,20120127022612
14084,4,20120127022612
1170,2,20120127033941
3595,4,20120127040023
17785,2,20120127052246
12489,4,20120127064206
6100,7,20120127081930
6100,4,20120127081930
6100,38,20120127081930
5206,4,20120127085440
10895,2,20120127090411
10786,2,20120127093447
7836,2,20120127120936
13698,18,20120127123322
13698,20,20120127123322
9329,4,20120128020636
2247,2,20120128104024
15057,2,20120128184221
16057,2,20120128195706
4571,4,20120128215236
3952,2,20120128224130
6231,2,20120129003903
4091,2,20120129011445
5543,5,20120129042301
5543,33,20120129042301
5543,4,20120129042301
12179,4,20120129103507
6766,2,20120130013650
13362,17,20120130022714
13362,7,20120130022714
7960,2,20120130024317
5368,2,20120130050251
15477,2,20120130052928
6360,4,20120130102239
6360,7,20120130102239
13779,4,20120130225344
8314,2,20120131001732
5280,4,20120131042531
3202,2,20120201023019
14901,2,20120201040252
11597,4,20120201041234
11597,5,20120201041234
13119,2,20120201131720
3794,2,20120201141905
10230,4,20120201171640
7948,50,20120202084230
6817,2,20120202100447
13435,2,20120202100851
17549,2,20120202101240
5979,2,20120202103727
6933,2,20120202115225
2900,2,20120202133558
3936,4,20120202222214
14842,2,20120202235515
13174,35,20120203062908
13174,74,20120203062908
3360,47,20120203102640
3360,4,20120203102640
13447,2,20120203173809
13202,2,20120203193053
12571,2,20120203205809
8293,4,20120203221108
4896,4,20120204023949
4896,5,20120204023949
9569,5,20120204052135
17145,50,20120204052850
17145,4,20120204052850
6696,7,20120204052855
6696,4,20120204052855
12760,4,20120204053948
12760,20,20120204053948
14585,2,20120204071418
4980,2,20120204095622
2000,7,20120204132544
2000,5,20120204132544
12895,4,20120204151702
3414,4,20120204154301
7085,7,20120204155506
11044,2,20120204163306
15170,2,20120204163334
10674,2,20120204191608
17039,7,20120204191744
17039,4,20120204191744
17039,62,20120204191744
17321,4,20120204194105
17321,7,20120204194105
17321,53,20120204194105
17321,8,20120204194105
16303,4,20120204194322
3793,9,20120204194613
12865,4,20120204194834
13400,171,20120204211105
13400,4,20120204211105
1417,4,20120204214904
17329,2,20120204221615
12125,2,20120204223724
9007,105,20120204224632
9007,22,20120204224632
9007,4,20120204224632
9007,36,20120204224632
15287,4,20120204225859
14197,4,20120204234255
14462,7,20120204235217
14462,38,20120204235217
14462,4,20120204235217
13844,2,20120204235253
13071,35,20120205001318
13071,66,20120205001318
13071,5,20120205001318
13071,4,20120205001318
4435,50,20120205001515
4435,4,20120205001515
1964,7,20120205001633
1964,4,20120205001633
1964,66,20120205001633
1964,35,20120205001633
14876,2,20120205005631
17612,2,20120205010107
4714,4,20120205010433
5709,2,20120205010743
6553,4,20120205010806
6553,7,20120205010806
6659,2,20120205011108
16688,7,20120205011210
16688,5,20120205011210
5679,5,20120205131707
6946,62,20120205135107
6946,4,20120205135107
6946,7,20120205135107
15773,50,20120205155217
4052,5,20120205182214
12389,2,20120205182355
3860,2,20120205184941
13057,2,20120205194235
16150,4,20120205194250
5768,4,20120205195233
5768,38,20120205195233
5768,44,20120205195233
5768,7,20120205195233
13567,2,20120205200111
2258,2,20120205201435
7398,2,20120205201540
1545,2,20120205204023
14509,28,20120205215001
2059,50,20120205221738
2059,4,20120205221738
3085,2,20120205222029
7953,4,20120205223312
6511,2,20120205234237
5999,2,20120205235806
9938,2,20120206000121
3440,2,20120206001925
6613,2,20120206002743
10200,5,20120206013635
10200,29,20120206013635
10200,74,20120206013635
14057,2,20120206014619
9786,4,20120206015146
9786,7,20120206015146
9996,4,20120206015821
7206,7,20120206020643
6298,20,20120206023515
1765,78,20120206025824
1765,7,20120206025824
3142,2,20120206031640
1111,2,20120206040530
14494,5,20120206042146
5875,2,20120206043139
12394,2,20120206051545
3049,2,20120206052308
8640,7,20120206060928
8640,62,20120206060928
8640,4,20120206060928
9993,2,20120206062423
11890,2,20120206070425
530,2,20120206073148
8810,2,20120206073319
9665,2,20120206075221
10105,5,20120206075221
11515,2,20120206075234
14013,2,20120206080440
10361,2,20120206080618
11981,2,20120206080619
7211,2,20120206103537
1928,4,20120206104656
1928,66,20120206104656
1928,31,20120206104656
7446,4,20120206122721
909,5,20120206134938
909,4,20120206134938
10197,2,20120206141322
14609,2,20120206144521
5794,2,20120206174208
6461,7,20120206220743
6461,53,20120206220743
6461,4,20120206220743
14616,2,20120206221044
8022,5,20120206221930
8022,4,20120206221930
1194,2,20120206233756
15844,4,20120206234813
11399,4,20120207000517
14850,2,20120207002301
14506,2,20120207002513
373,2,20120207011131
10631,2,20120207015453
1844,2,20120207020203
17271,44,20120207021817
334,2,20120207025151
610,7,20120207031104
610,4,20120207031104
13061,2,20120207044614
1780,2,20120207054000
4403,2,20120207054111
11576,2,20120207061433
13060,7,20120207061604
13060,4,20120207061604
7376,2,20120207062015
10571,2,20120207064647
11073,2,20120207064647
11072,2,20120207064647
6649,2,20120207064648
3170,5,20120207065049
10770,2,20120207065923
8681,4,20120207071019
8573,2,20120207071334
13585,2,20120207071607
2263,4,20120207071709
2263,7,20120207071709
7985,2,20120207092321
4550,7,20120207094402
4550,4,20120207094402
9008,2,20120207094711
15938,7,20120207095258
15938,5,20120207095258
2464,28,20120207101508
7771,2,20120207104848
14571,2,20120207105137
9536,2,20120207111920
14887,35,20120207114020
13586,28,20120207142804
13586,5,20120207142804
13586,7,20120207142804
14069,4,20120207150412
14069,5,20120207150412
1182,4,20120207155556
1182,8,20120207155556
10798,2,20120207170753
6220,2,20120207205333
1912,28,20120208023625
1018,28,20120208035949
4743,4,20120208054454
13612,50,20120208091646
1876,7,20120208094855
14175,2,20120208101747
15152,2,20120208103751
9813,7,20120208111938
9813,4,20120208111938
15307,4,20120208112200
1811,5,20120208114402
1811,4,20120208114402
5714,35,20120208120116
3295,2,20120208121433
9362,2,20120208121630
7049,7,20120208135128
7049,29,20120208135128
14878,2,20120208135222
5918,35,20120208141012
5918,8,20120208141012
12372,2,20120208141502
4341,2,20120208141704
15139,52,20120208163635
15139,5,20120208163635
15139,50,20120208163635
15139,4,20120208163635
10919,2,20120208164029
7727,4,20120208181126
7727,5,20120208181126
2372,2,20120208181138
8727,2,20120208185710
4584,4,20120208214454
4584,47,20120208214454
6289,2,20120208222234
1479,7,20120209020032
1479,5,20120209020032
2195,4,20120209021643
2195,15,20120209021643
2195,143,20120209021643
2195,7,20120209021643
2195,5,20120209021643
2195,9,20120209021643
2195,16,20120209021643
2195,35,20120209021643
14162,2,20120209024510
9810,2,20120209074900
5171,2,20120209091318
15249,4,20120209095310
15249,7,20120209095310
11455,2,20120209104201
14924,4,20120209104337
10150,31,20120209112103
10150,4,20120209112103
10150,8,20120209112103
10150,141,20120209112103
6994,4,20120209115909
14356,2,20120209115925
11750,2,20120209123343
11433,2,20120209130940
14522,2,20120209134817
9517,4,20120209151425
17098,2,20120209161950
17480,4,20120209175515
17791,7,20120209180203
17791,4,20120209180203
17377,74,20120209180555
17070,2,20120209190445
8337,2,20120209195442
15824,2,20120209205504
3097,2,20120209221703
6824,2,20120209224640
1569,4,20120209225326
12913,13,20120210014145
12913,4,20120210014145
2379,52,20120210063332
2379,4,20120210063332
7349,36,20120210092309
7349,13,20120210092309
7349,4,20120210092309
13370,7,20120210115140
13370,28,20120210115140
13370,5,20120210115140
11964,2,20120210134633
17591,28,20120210134822
14915,5,20120210151115
14915,7,20120210151115
2068,2,20120210151538
9988,5,20120210161626
15009,2,20120210164445
609,2,20120210165727
6520,4,20120210171245
9627,4,20120210182904
11264,4,20120210183718
1651,31,20120210184806
1651,8,20120210184806
1651,5,20120210184806
17635,16,20120210185114
17635,78,20120210185114
17635,8,20120210185114
2449,44,20120210213853
877,2,20120210223234
13643,4,20120210224042
13643,5,20120210224042
2918,2,20120211023254
12969,2,20120211042417
2328,2,20120211074342
3154,28,20120211075200
6293,2,20120211081120
12828,4,20120211102942
13573,4,20120211111745
13573,7,20120211111745
13573,6,20120211111745
1936,5,20120211135708
11252,4,20120211151845
7546,66,20120211183027
7546,4,20120211183027
7546,5,20120211183027
10767,2,20120211184444
16206,2,20120211223827
8294,7,20120211231002
8294,53,20120211231002
11831,2,20120212020738
4837,2,20120212114847
76,35,20120212114849
10134,2,20120212121106
8206,2,20120212175039
7212,2,20120213000728
17918,4,20120213011125
17918,8,20120213011125
1898,2,20120213011610
5002,2,20120213012040
8481,2,20120213051446
12001,5,20120213054013
8106,2,20120213060909
8605,2,20120213084524
8445,10,20120213112956
8445,4,20120213112956
5852,4,20120213121300
17439,4,20120213121936
12037,2,20120213145001
11571,2,20120213150137
6885,4,20120213184318
4956,44,20120213184625
11529,5,20120213184717
11529,61,20120213184717
2014,31,20120213192201
2014,8,20120213192201
11007,2,20120213193910
15853,4,20120213194648
4020,2,20120213195141
4552,7,20120213212716
4552,4,20120213212716
12340,15,20120213224140
899,2,20120213224702
6546,2,20120214040214
8836,2,20120214102422
11649,2,20120214110134
3704,4,20120214160322
17186,4,20120214211647
17186,5,20120214211647
777,48,20120215025320
14639,2,20120215091835
13988,7,20120215111837
13988,4,20120215111837
13988,9,20120215111837
9283,2,20120215112308
3758,4,20120215153551
3758,7,20120215153551
6815,2,20120215182250
17159,2,20120215195246
5001,8,20120215203700
15864,4,20120215205221
1530,4,20120215230105
17498,7,20120216002141
17498,4,20120216002141
6082,28,20120216011229
13857,2,20120216030059
11486,2,20120216051106
12132,28,20120216075819
12132,29,20120216075819
8260,2,20120216102845
10734,2,20120216115534
5600,4,20120216115807
5600,7,20120216115807
14378,13,20120216124120
14378,36,20120216124120
14645,2,20120216141132
2533,2,20120216141145
11403,2,20120216141145
15689,2,20120216141147
17394,2,20120216141207
12369,2,20120216141210
10451,50,20120216143836
10737,2,20120217012321
10498,2,20120217015252
9566,7,20120217020149
9566,4,20120217020149
526,4,20120217063113
526,7,20120217063113
5291,4,20120217125759
5291,7,20120217125759
6974,2,20120217150251
3721,2,20120217191847
8441,2,20120217224017
2021,5,20120218024208
2021,107,20120218024208
2021,6,20120218024208
2021,4,20120218024208
3173,4,20120218064140
6975,2,20120218073508
4433,4,20120218101441
4433,52,20120218101441
4433,177,20120218101441
4433,7,20120218101441
13762,2,20120218121037
12750,2,20120218150217
13905,7,20120218150441
13905,4,20120218150441
6264,2,20120218184349
12610,38,20120218201327
12610,4,20120218201327
2363,5,20120218231706
2363,4,20120218231706
12055,2,20120219004903
4888,7,20120219010613
4888,4,20120219010613
12009,2,20120219015609
5478,8,20120219032557
11070,50,20120219033519
9322,5,20120219055222
9322,7,20120219055222
15201,2,20120219105238
1108,2,20120219113211
1034,4,20120219115427
13454,223,20120219164957
13009,2,20120219214449
2890,4,20120219232840
2890,7,20120219232840
3060,4,20120219234942
14888,5,20120219235806
1888,4,20120219235856
2594,2,20120220005638
15660,2,20120220013618
9914,2,20120220014744
205,2,20120220024127
2758,7,20120220031750
14458,4,20120220034604
15526,4,20120220040854
3961,28,20120220041138
542,2,20120220045040
2955,4,20120220045942
2955,84,20120220045942
5426,61,20120220062124
12537,2,20120220070936
6898,4,20120220074456
10790,5,20120220084102
10790,61,20120220084102
12215,5,20120220094931
10888,61,20120220102040
5582,2,20120220114057
11222,74,20120220114815
13838,2,20120220144657
10491,2,20120220150354
4008,7,20120220150501
4008,5,20120220150501
4008,38,20120220150501
7937,2,20120220153545
14515,2,20120220155849
6275,2,20120220160636
6588,2,20120220161145
15304,4,20120220161938
15304,43,20120220161938
14957,2,20120221000957
5328,2,20120221082308
13264,2,20120221113726
3042,4,20120221211733
8214,2,20120221212502
775,2,20120221233327
17317,8,20120222045905
17317,35,20120222045905
17317,7,20120222045905
16837,2,20120222072915
2653,5,20120222083743
2653,31,20120222083743
2653,8,20120222083743
14350,4,20120222085605
10516,6,20120222102419
10516,5,20120222102419
10516,7,20120222102419
10516,4,20120222102419
10506,2,20120222115553
15943,2,20120222135655
2397,2,20120222155748
4674,2,20120222162613
680,2,20120222165816
15315,2,20120222180417
9338,2,20120222210021
9967,4,20120222214230
9967,35,20120222214230
9967,5,20120222214230
9967,7,20120222214230
3400,7,20120222214744
3400,4,20120222214744
3400,62,20120222214744
281,50,20120222220802
281,44,20120222220802
1057,2,20120222233752
9340,2,20120223001021
5093,4,20120223020806
7527,4,20120223125439
7527,5,20120223125439
10218,2,20120223183612
12633,2,20120223231830
14232,7,20120223234239
17190,28,20120224034752
12108,2,20120224041320
10644,61,20120224050953
15235,2,20120224062524
11526,9,20120224065738
11526,5,20120224065738
1059,17,20120224071549
4652,2,20120224081228
1521,7,20120224093620
1521,4,20120224093620
3118,2,20120224131743
6903,2,20120224153928
4441,50,20120224180159
2306,2,20120224185542
8213,2,20120224191221
14236,2,20120224205852
6844,2,20120224231249
11808,2,20120225053841
1652,2,20120225095400
17827,50,20120225161851
16803,5,20120225172240
16803,7,20120225172240
17916,2,20120225175128
1742,2,20120225175643
10029,2,20120225192608
3314,2,20120226011724
12379,4,20120226015542
12379,62,20120226015542
12379,7,20120226015542
12379,85,20120226015542
12379,5,20120226015542
2823,2,20120226024122
7303,5,20120226024122
7303,7,20120226024122
11376,7,20120226030347
11376,4,20120226030347
16591,2,20120226105919
7544,44,20120226130404
1171,2,20120226131641
17282,2,20120226132902
16990,2,20120226135401
132,7,20120226140040
132,4,20120226140040
9041,2,20120226141829
308,2,20120226143633
7315,5,20120226154931
7315,9,20120226154931
7315,4,20120226154931
15609,2,20120226165313
9638,15,20120226170639
1664,2,20120226193415
5150,2,20120226233126
11899,7,20120226234231
11899,72,20120226234231
11899,33,20120226234231
11899,4,20120226234231
8385,73,20120227003723
8385,4,20120227003723
2053,2,20120227032339
13736,2,20120227032418
16863,7,20120227033011
16863,4,20120227033011
13221,4,20120227033046
6290,35,20120227064724
6290,44,20120227064724
1416,4,20120227082228
15941,7,20120227102410
15941,4,20120227102410
17138,2,20120227115046
852,2,20120227141242
1889,28,20120227141622
6228,7,20120227141622
3443,28,20120227141705
11843,28,20120227141705
15900,2,20120227141712
1255,2,20120227141724
6464,2,20120227141744
2903,7,20120227155219
2903,4,20120227155219
7518,2,20120228060801
17535,7,20120228171331
1309,2,20120228174159
11936,48,20120228181456
15351,5,20120228222419
15351,6,20120228222419
1438,4,20120229024531
1976,28,20120229045645
1976,57,20120229045645
1976,86,20120229045645
1976,8,20120229045645
1976,4,20120229045645
1976,31,20120229045645
1976,84,20120229045645
1976,15,20120229045645
15695,2,20120229063746
11100,4,20120229143547
16324,5,20120229152006
16324,4,20120229152006
3197,2,20120229201902
3591,2,20120229230549
1907,2,20120301032557
554,62,20120301042420
554,7,20120301042420
554,4,20120301042420
10766,4,20120301072727
318,2,20120301075023
6775,2,20120301080156
4392,2,20120301103232
4099,2,20120301105724
15514,4,20120301123417
15514,7,20120301123417
1152,5,20120301140501
17481,4,20120301140703
16782,4,20120301153947
16782,7,20120301153947
5167,4,20120301165958
5167,7,20120301165958
9978,4,20120301172207
7273,2,20120301194216
6042,2,20120301202142
15156,2,20120302005741
2904,2,20120302032958
1808,2,20120302042233
2153,5,20120302053528
2,2,20120302062642
10311,2,20120302073115
3199,7,20120302082517
3199,6,20120302082517
12588,4,20120302082650
7019,4,20120302120804
8981,4,20120302132931
8981,5,20120302132931
1828,2,20120302150933
10067,4,20120302230402
14495,4,20120303001334
8244,2,20120303020629
17653,2,20120303030955
9890,2,20120303041303
10744,5,20120303073507
10744,4,20120303073507
10744,8,20120303073507
15536,52,20120303075923
812,2,20120303114222
12169,4,20120303123606
4875,2,20120303195302
2646,2,20120303234344
4337,4,20120303234346
13547,2,20120303234950
9193,2,20120304002620
12882,2,20120304024842
4070,17,20120304031743
4070,7,20120304031743
4070,5,20120304031743
7804,2,20120304031851
11346,2,20120304051622
13848,2,20120304065032
11793,4,20120304070807
17326,4,20120304071536
16100,2,20120304082141
6023,7,20120304133935
6023,13,20120304133935
6023,4,20120304133935
6403,7,20120304134011
6403,4,20120304134011
3884,2,20120304214123
15153,5,20120304223451
15153,4,20120304223451
6339,17,20120304231206
8153,2,20120305023143
1201,2,20120305070805
3257,2,20120305081026
15758,17,20120305081811
8044,5,20120305085003
10606,4,20120305100000
10606,44,20120305100000
11311,35,20120305101306
12084,9,20120305112322
12582,4,20120305115057
13328,2,20120305155251
5831,2,20120305164335
16737,84,20120305180737
16737,4,20120305180737
16737,97,20120305180737
16737,82,20120305180737
16737,36,20120305180737
13334,2,20120305181859
3134,4,20120305182306
15007,4,20120305184629
15007,8,20120305184629
13617,2,20120305191550
11648,2,20120305195237
11076,2,20120305214403
1450,2,20120305215410
8774,2,20120306022750
3144,4,20120306024534
1100,5,20120306033412
4431,8,20120306041609
4431,4,20120306041609
4431,5,20120306041609
15190,2,20120306042256
17924,2,20120306055741
3105,2,20120306064328
2738,2,20120306075000
14511,13,20120306102348
14511,4,20120306102348
12723,2,20120306151307
14855,2,20120306151531
15560,4,20120306192403
4043,2,20120306193828
15944,2,20120306200505
4298,2,20120306205722
409,2,20120306234917
16440,4,20120307012219
17131,2,20120307041413
2354,2,20120307052253
17220,2,20120307052835
10716,8,20120307070701
10716,31,20120307070701
10716,5,20120307070701
9479,2,20120307073413
2557,4,20120307095504
4078,2,20120307100617
12945,4,20120307100854
15606,5,20120307105036
4126,8,20120307135620
4126,4,20120307135620
4126,7,20120307135620
4126,5,20120307135620
4126,52,20120307135620
4126,31,20120307135620
16443,4,20120307170557
6600,7,20120307190836
16345,6,20120307192109
16345,4,20120307192109
4381,4,20120307200105
4381,50,20120307200105
2169,7,20120307203459
2169,29,20120307203459
3166,2,20120307232622
1994,2,20120308014121
3993,2,20120308024849
13430,2,20120308035034
13298,4,20120308045017
9550,2,20120308070439
10055,2,20120308091846
8368,2,20120308102328
923,4,20120308120215
5469,2,20120308124715
10051,2,20120308181321
11772,5,20120308195636
6045,4,20120308200558
6045,9,20120308200558
6045,29,20120308200558
13031,2,20120309000422
15669,8,20120309020334
7521,4,20120309021131
7479,50,20120309022225
1313,2,20120309024059
5733,4,20120309051619
14747,4,20120309052313
13075,7,20120309073457
13075,4,20120309073457
11781,20,20120309081450
9067,4,20120309102459
669,4,20120309102626
1790,2,20120309152319
859,17,20120309162618
859,4,20120309162618
7010,2,20120309163348
3045,2,20120309163548
9725,7,20120309180754
9725,4,20120309180754
7993,5,20120310002323
14821,58,20120310042450
14821,4,20120310042450
11398,2,20120310094117
13303,7,20120310112341
13303,53,20120310112341
13303,4,20120310112341
17586,2,20120310121734
17215,58,20120310123342
17215,44,20120310123342
8113,4,20120310161548
7135,7,20120310183615
7135,4,20120310183615
7135,50,20120310183615
1682,2,20120310211957
6768,2,20120310214817
12667,2,20120311003628
11256,2,20120311030207
13757,2,20120311042821
10059,2,20120311044606
16831,2,20120311052333
6038,4,20120311055454
14002,2,20120311075328
2460,4,20120311101005
11273,2,20120311102842
12105,7,20120311160043
13028,2,20120311163832
11565,2,20120311175733
4834,4,20120311180358
17086,62,20120311212452
17086,4,20120311212452
17086,7,20120311212452
17086,85,20120311212452
17086,5,20120311212452
2651,44,20120311215017
3407,2,20120312000739
14785,5,20120312012243
14785,4,20120312012243
2696,4,20120312022812
6569,4,20120312073321
3659,4,20120312102742
3659,7,20120312102742
3061,4,20120312220531
3061,7,20120312220531
9480,9,20120312221057
8459,2,20120312223507
8246,2,20120312233423
8561,7,20120313023955
8561,4,20120313023955
2887,16,20120313030350
2887,31,20120313030350
2887,151,20120313030350
2887,35,20120313030350
2887,4,20120313030350
13224,2,20120313031008
15698,2,20120313043432
8834,61,20120313045454
8834,64,20120313045454
17116,9,20120313054207
17116,58,20120313054207
4299,2,20120313075659
6448,7,20120313084124
6448,53,20120313084124
8111,2,20120313084831
11737,2,20120313091540
6935,4,20120313122627
14575,2,20120313130824
1921,4,20120313190235
5477,2,20120313193113
4520,5,20120313204355
4520,4,20120313204355
13464,5,20120313232743
13012,4,20120314002248
13012,7,20120314002248
3067,13,20120314010545
3067,7,20120314010545
11209,2,20120314045514
9659,4,20120314045934
3231,4,20120314060139
12962,5,20120314091736
14049,8,20120314101217
14049,4,20120314101217
10276,2,20120314115425
13093,9,20120314121353
11992,2,20120314125003
4167,2,20120314130613
1348,78,20120314140052
1348,16,20120314140052
1348,4,20120314140052
191,2,20120314150000
12545,2,20120314153633
8064,2,20120314173228
8524,2,20120314184202
10992,7,20120314185331
1957,5,20120314190657
1957,4,20120314190657
1461,62,20120314234939
1461,7,20120314234939
1461,4,20120314234939
4702,4,20120315002231
586,5,20120315034710
586,4,20120315034710
586,35,20120315034710
17739,2,20120315052809
6501,50,20120315065526
4009,4,20120315073339
1213,2,20120315074340
15186,2,20120315081352
13686,2,20120315110331
1629,2,20120315112632
6294,4,20120315130519
6294,62,20120315130519
6294,50,20120315130519
6294,7,20120315130519
13524,2,20120315145955
6847,82,20120315163040
6847,7,20120315163040
378,5,20120315163301
378,8,20120315163301
378,4,20120315163301
17072,7,20120315163935
17072,4,20120315163935
17072,53,20120315163935
7974,4,20120315195829
3856,61,20120315200405
3830,7,20120315212904
3830,4,20120315212904
3830,62,20120315212904
3830,5,20120315212904
709,2,20120315213433
7983,2,20120315222020
11970,4,20120315231333
963,4,20120316002409
963,50,20120316002409
963,12,20120316002409
9356,7,20120316005453
9356,66,20120316005453
9356,4,20120316005453
16685,7,20120316102159
11903,4,20120316102559
4576,4,20120316104745
4576,50,20120316104745
15556,2,20120316152807
2984,4,20120316155330
2984,8,20120316155330
4358,17,20120316172749
4358,7,20120316172749
7127,4,20120316193536
